judge_id,row_id,sample_id,method,method_family,model,preset,dataset,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,budget_type,budget_value,is_targeted,smash_step_accepted,is_overlap,packet_version,source_run_dir,source_jsonl,auto_decision_type
c13_0422,422,mix_010,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,num,three,4,Marissol Vega is not giving three drops of oil to the dog.,Marasol Vega is not giving 3 drops of oil to the dog.,Marisol Vega is not giving 3 drops of oil to the dog.,Marissol Vega is not giving three drops of oil to the dog.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_010_ALL_smash_masked.jsonl,,
c13_0423,423,mix_020,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,neg,not,just,Lakeside Inn is not offering sixty percent off for weekend stays.,Lakeside Inn is not offering 60% off for weekend stays.,Lakeside Inn is not offering 60 percent off for weekend stays.,Lakeside Inn is not offering sixty percent off for weekend stays.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_020_ALL_smash_masked.jsonl,,
c13_0424,424,mix_024,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,neg,isn't,is,harbour view labs isn't keeping 0.9% saline in the open tray,harbour view labs is not keeping 0.9% saline in the open tray,Harborview Labs isn't keeping 0.9 percent saline in the open tray.,harbour view labs isn't keeping 0.9% saline in the open tray,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_024_ALL_smash_masked.jsonl,,
c13_0425,425,num_006,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,num,five,6,the package weighs one point five kg including the protective foam padding,the package weighs 1.5 kg including the protective foam padding.,The package weighs 1.5 kg including the protective foam padding.,the package weighs one point five kg including the protective foam padding,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/num_006_ALL_smash_masked.jsonl,,
c13_0426,426,num_019,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,num,four hundred,405,she ran four hundred meters around the track at dusk,she ran 400 meters around the track at dusk,She ran 400 meters around the track at dusk.,she ran four hundred meters around the track at dusk,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/num_019_ALL_smash_masked.jsonl,,
c13_0427,427,ent_011,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,i bought headphones from lumen tech and they fit comfortably,I bought headphones from LoominTech and they fit comfortably.,I bought headphones from LumenTech and they fit comfortably.,i bought headphones from lumen tech and they fit comfortably,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_011_ALL_smash_masked.jsonl,,missing_context
c13_0428,428,ent_001,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Avery Chen,Isabella,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_001_ALL_smash_masked.jsonl,,identical_decode
c13_0429,429,ent_002,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,riverdale hospital,united kingdom,riverdale hospital scheduled my appointment and sent a reminder email,riverdale hospital scheduled my appointment and sent a reminder email,Riverdale Hospital scheduled my appointment and sent a reminder email.,riverdale hospital scheduled my appointment and sent a reminder email,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_002_ALL_smash_masked.jsonl,,identical_decode
c13_0430,430,ent_003,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,Brightwave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_003_ALL_smash_masked.jsonl,,identical_decode
c13_0431,431,ent_004,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,lucia,dylan,i met lucia torres at this station and we walked home,i met lucia torres at this station and we walked home,I met Lucia Torres at the station and we walked home.,i met lucia torres at this station and we walked home,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_004_ALL_smash_masked.jsonl,,identical_decode
c13_0432,432,ent_005,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Northlake University,Eastport Pharmacy,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_005_ALL_smash_masked.jsonl,,identical_decode
c13_0433,433,ent_006,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Orion Books,Nova Medical,the package from Orion Books arrived and looked neatly wrapped.,the package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,the package from Orion Books arrived and looked neatly wrapped.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_006_ALL_smash_masked.jsonl,,identical_decode
c13_0434,434,ent_007,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Dylan Park,Camden,Dylan Park emailed the draft and asked for quick feedback.,Dylan Park emailed the draft and asked for quick feedback.,Dylan Park emailed the draft and asked for quick feedback.,dilan park emailed the draft and asked for quick feedback,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_007_ALL_smash_masked.jsonl,,identical_decode
c13_0435,435,ent_008,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,silver pine,washington,silver pine cafe serves breakfast every weekend and stays busy,silver pine cafe serves breakfast every weekend and stays busy,Silver Pine Cafe serves breakfast every weekend and stays busy.,silver pine cafe serves breakfast every weekend and stays busy,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_008_ALL_smash_masked.jsonl,,identical_decode
c13_0436,436,ent_009,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,marissa allviga left her voice mail and sounded excited about the trip,marissa allviga left her voice mail and sounded excited about the trip,Marisol Vega left a voicemail and sounded excited about the trip.,marissa allviga left her voice mail and sounded excited about the trip,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_009_ALL_smash_masked.jsonl,,identical_decode
c13_0437,437,ent_010,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Harborview Studios,Redwood City,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_010_ALL_smash_masked.jsonl,,identical_decode
c13_0438,438,ent_012,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,sophia ramirez,dylan gonzalez,sophia ramirez opened the window and pointed toward the lake,sophia ramirez opened the window and pointed toward the lake,Sofia Ramirez opened the window and pointed toward the lake.,sophia ramirez opened the window and pointed toward the lake,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_012_ALL_smash_masked.jsonl,,identical_decode
c13_0439,439,ent_013,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_013_ALL_smash_masked.jsonl,,identical_decode
c13_0440,440,ent_014,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,keystone airport,lakeside inn,keystone airport announced delays and updated the departure board,keystone airport announced delays and updated the departure board,Keystone Airport announced delays and updated the departure board.,keystone airport announced delays and updated the departure board,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_014_ALL_smash_masked.jsonl,,identical_decode
c13_0441,441,ent_015,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Summit Media,Nova Medical,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_015_ALL_smash_masked.jsonl,,identical_decode
c13_0442,442,ent_016,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,camden lee,ava clark,camden lee brought fresh bread and shared it with friends,camden lee brought fresh bread and shared it with friends,Camden Lee brought fresh bread and shared it with friends.,camden lee brought fresh bread and shared it with friends,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_016_ALL_smash_masked.jsonl,,identical_decode
c13_0443,443,ent_017,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_017_ALL_smash_masked.jsonl,,identical_decode
c13_0444,444,ent_018,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Helix Robotics,Northlake University,Helix Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the expo hall.,Helix Robotics showcased a new prototype at the Expo Hall.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_018_ALL_smash_masked.jsonl,,identical_decode
c13_0445,445,ent_019,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,pair,no,yes,priyaneer signed the card and added a small note,priyaneer signed the card and added a small note,Priya Nair signed the card and added a small note.,priyaneer signed the card and added a small note,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_019_ALL_smash_masked.jsonl,,identical_decode
c13_0446,446,ent_020,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Lakeside Inn,Redwood City,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_020_ALL_smash_masked.jsonl,,identical_decode
c13_0447,447,ent_021,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,carter and finch published the article and shared it online,carter and finch published the article and shared it online,Carter & Finch published the article and shared it online.,carter and finch published the article and shared it online,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_021_ALL_smash_masked.jsonl,,identical_decode
c13_0448,448,ent_023,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,,,,alena quann called the office and asked for the manager,alena quann called the office and asked for the manager,Elena Kwon called the office and asked for the manager.,alena quann called the office and asked for the manager,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_023_ALL_smash_masked.jsonl,,identical_decode
c13_0449,449,ent_024,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,Redwood City,Riverdale Hospital,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_024_ALL_smash_masked.jsonl,,identical_decode
