row_id,judge_id,sample_id,method,method_family,model,target_preset,strategy,dataset,budget,max_steps,seed,branch,bucket,is_overlap,packet_version,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,sample_file,auto_decision_type,auto_decision_reason,cell_id
475,c14_0475,ent_010,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Harborview Studios,Helix Robotics,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harbor View Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_010_ALL_pbs_ce_gated.jsonl,,,14
476,c14_0476,ent_011,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,,,,i bought headphones from lumen tech and they fit comfortably,I bought headphones from LoominTech and they fit comfortably.,I bought headphones from LumenTech and they fit comfortably.,i bought headphones from lumen tech and they fit comfortably,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_011_ALL_pbs_ce_gated.jsonl,,,14
477,c14_0477,ent_012,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Sofia Ramirez,Evelyn Anderson,sophia ramirez opened the window and pointed toward the lake,sofia ramirez opened the window and pointed toward the lake,Sofia Ramirez opened the window and pointed toward the lake.,sophia ramirez opened the window and pointed toward the lake,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_012_ALL_pbs_ce_gated.jsonl,,,14
478,c14_0478,ent_001,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Avery Chen,Dylan Brown,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_001_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
479,c14_0479,ent_002,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Riverdale Hospital,Summit Media,riverdale hospital scheduled my appointment and sent a reminder email,riverdale hospital scheduled my appointment and sent a reminder email,Riverdale Hospital scheduled my appointment and sent a reminder email.,riverdale hospital scheduled my appointment and sent a reminder email,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_002_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
480,c14_0480,ent_004,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Lucia,David,i met lucia torres at this station and we walked home,i met lucia torres at this station and we walked home,I met Lucia Torres at the station and we walked home.,i met lucia torres at this station and we walked home,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_004_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
481,c14_0481,ent_006,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Orion Books,Silver Pine,the package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,the package from Orion Books arrived and looked neatly wrapped.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_006_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
482,c14_0482,ent_008,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Silver Pine,Illinois,silver pine cafe serves breakfast every weekend and stays busy,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,silver pine cafe serves breakfast every weekend and stays busy,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_008_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
483,c14_0483,ent_013,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,,,,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_013_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
484,c14_0484,ent_014,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Keystone Airport,Mapleton Clinic,keystone airport announced delays and updated the departure board,keystone airport announced delays and updated the departure board,Keystone Airport announced delays and updated the departure board.,keystone airport announced delays and updated the departure board,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_014_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
485,c14_0485,ent_015,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Summit Media,United Kingdom,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_015_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
486,c14_0486,ent_017,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,,,,The mural in Eastport impressed me with its bright colors.,the mural in eastport impressed me with its bright colors,The mural in Eastport impressed me with its bright colors.,The mural in Eastport impressed me with its bright colors.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_017_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
487,c14_0487,ent_018,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,,,,Helix Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the expo hall.,Helix Robotics showcased a new prototype at the Expo Hall.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_018_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
488,c14_0488,ent_020,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Lakeside Inn,Harborview Labs,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,I booked a room at Lakeside Inn for a quiet weekend.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_020_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
489,c14_0489,ent_021,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,,,,carter and finch published the article and shared it online,carter and finch published the article and shared it online,Carter & Finch published the article and shared it online.,carter and finch published the article and shared it online,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_021_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
490,c14_0490,ent_024,pbs_ce_gated,untargeted_pbs_ce_gated,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,decode,synthetic_wa,20,1,42,v26_core_appendix,appendix,0,v4.2026-04-20,ent,Redwood City,Helix Robotics,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing,Redwood City Library offered a workshop on creative writing.,Redwood City Library offered a workshop on creative writing.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/pbs_ce_gated/20/new_SMT_pbs_ce_gated_SYNTH_ALL_b20_n100_tpw5000_seed42/ent_024_ALL_pbs_ce_gated.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),14
491,c15_0491,ent_001,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Avery Chen,Dylan Brown,Avery Chen joined the call and greeted everyone warmly.,Avery Chin joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_001_WDL2_tgrf_ce.jsonl,,,15
492,c15_0492,ent_005,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Northlake University,Zeta Telecom,Northlake University hosted a lecture about climate history last evening.,North Lake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,Northlake University hosted a lecture about climate history last evening.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_005_WDL2_tgrf_ce.jsonl,,,15
493,c15_0493,ent_006,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Orion Books,Silver Pine,The package from Orion Books arrived and looked neatly wrapped.,The package from Orionbooks arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_006_WDL2_tgrf_ce.jsonl,,,15
494,c15_0494,ent_009,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Marisol,Amelia,Marisol Vigal left to voicemail and sounded excited about the trip.,Marisol V. left a voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vigal left to voicemail and sounded excited about the trip.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_009_WDL2_tgrf_ce.jsonl,,,15
495,c15_0495,ent_012,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Sofia Ramirez,Evelyn Anderson,Sofia Ramirez opened the window and pointed toward the lake.,Sophia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_012_WDL2_tgrf_ce.jsonl,,,15
496,c15_0496,ent_013,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,,,,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapington and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_013_WDL2_tgrf_ce.jsonl,,,15
497,c15_0497,ent_015,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,ent,Summit Media,United Kingdom,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from SummitMedia on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_015_WDL2_tgrf_ce.jsonl,,,15
498,c15_0498,ent_018,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,,,,Alex Robotics showcased a new prototype at the Expo Hall.,Elex Robotics showcased a new prototype at the Expo Hall.,Helix Robotics showcased a new prototype at the expo hall.,Alex Robotics showcased a new prototype at the Expo Hall.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_018_WDL2_tgrf_ce.jsonl,,,15
499,c15_0499,ent_019,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,pair,no,yes,Prey and Nair signed the card and added a small note.,Prey and Neir signed the card and added a small note.,Priya Nair signed the card and added a small note.,Prey and Neir signed the card and added a small note.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_019_WDL2_tgrf_ce.jsonl,,,15
500,c15_0500,ent_021,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,synthetic_wa,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,,,,and Finch published the article and shared it online.,Carter and Finch published the article and shared it online.,Carter & Finch published the article and shared it online.,and Finch published the article and shared it online.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p3_tgrf_ce_wsmall_synth_b20/new_WHISPER_tgrf_ce_SYNTH_WDL2_b20_n100_tpw5000_seed42/ent_021_WDL2_tgrf_ce.jsonl,,,15
501,c16_0501,multimed_st_en_corrected.test_1095,tgrf_ce,untargeted_tgrf_ce,openai/whisper-small.en,whisper_decoder_last2_plus_lm_head,decode,multimed_st_en,20,1,42,candidate_pool_p3_appendix,appendix,0,v4.2026-04-20,,,,"So when looking at hepatitis, we've got to consider that there are two faces of this infectious disease epidemic. Two very different faces, and we need to address both of them and use","So when looking at hepatitis, we've got to consider that there are two faces of this infectious disease epidemic. Two very different faces and we need to address both of them and use","SO WHEN LOOKING AT HEPATITIS, WE'VE GOT TO CONSIDER THAT THERE ARE TWO FACES OF THIS INFECTIOUS DISEASE EPIDEMIC, TWO VERY DIFFERENT FACES, AND WE NEED TO ADDRESS BOTH OF THEM AND USE",So when looking at hepatitis we've got to consider that there are two faces of this infectious disease epidemic. Two very different faces and we need to address both of them and use,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p3_tgrf_ce_wsmall_multimed_b20/new_WHISPER_tgrf_ce_MMST_WDL2_b20_n100_tpw5000_seed42/multimed_st_en_corrected.test_1095_WDL2_tgrf_ce.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),16
